29,"MTsN Model Brebes, Bermula Dari 8 Siswa Laki-Laki. (pendidikan)","BREBESNEWS.CO �Peringatan Hari Ulang Tahun (HUT) ke-35 Madrasah Tsanawiyah (MTs) Negeri Model Brebes di rayakan secara meriah sabtu (4/1). Berbagai kegiatan digelar sebagai ungkapan rasa syukur dan kegembiraannya menginjak usia yang cukup dewasa. Seluruh warga sekolah, komite, orang tua siswa dan masyararakat turut andil dalam kegiatan yang berlangsung dilingkungan sekolah tersebut. Kepala MTs N Model Brebes Drs H Muntoyo MPd menjelaskan, momentum ulang tahun akan dijadikan sebagai tonggak bersejarah kalau Sekolah atau Madrasah itu bukan sekolah kelas 2. Tetapi justru sebagai sekolah unggulan yang mengutamakan pada penanaman nilai-nilai budi pekerti, karakter yang ahlakul karimah. �Kita upayakan para siswa memiliki ilmu yang amaliyah dan amaliyah yang ilmiah,� kata Muntoyo di sela perlombaan dalam rangka Ultah ke-35 MTsN Model Brebes, Menurutnya bukti dari keseriusan pembentukan Ahlakul Karimah, dengan dibukanya kelas boarding school atau pesantren di dalam sekolah. �Anak-anak MTs hidup layaknya di pesanteren, termasuk mengkaji kitab kuning,� tuturnya. Berbarengan dengan program Basic Education Project (BEP) pada tahun 1999 sekolah ini berubah status menjadi MTs Negeri Model Brebes dengan muatan utama Boarding School. Atas prestasinya mengelola boarding school, MTs Negeri Model Brebes dinobatkan sebagai sekolah pelopor budi pekerti. Ketua Panitia Penyelenggara Abdul Syukur SPd menerangkan, untuk memeriahkan ultah ke-35 digelar berbagai kegiatan perlombaan untuk anak SD/MI se eks Karesidenan Pekalongan. Perlombaan tersebut antara lain lomba Puitisasi Al Quran, Lari Marathon Putra, Musik Rebana, Lomba Cerdas Cermat (LCC) IPS, Lomba Design Grafis Komputer dan Lomba Pemilihan Dai Cilik (Pildacil).Selain perlombaan, juga diadakan jalan santai dengan aneka doorprice (5/1), bazar makanan dan non makanan yang terdiri atas 35 stand (4-6/1). Puncak peringatan akan digelar pengajian umum dengan pembicara Rois Am JATMAN Habib Lutfi bin Ali Yahya dari Pekalongan dan Pengasuh Pesanteren Assalafiyah Brebes KH Subekhan Makmun pada senin siang (6/1). (ILMIE)"
30,"Jaring Siswa Berkualitas, MTsN Model Brebes Buka Pendaftaran Lebih Awal. (pendidikan)","BREBESNEWS.CO � MTs Negeri Model Brebes menjaring siswa lebih awal sebagai upaya mencari bibit unggul. Lebih dari 700 siswa SD/MI sudah mendaftar pada hari keempat pendaftaran, pada Kamis (12/3/2015). Mereka bakal bersaing untuk bisa mendapatkan kursi yang diperebutkan. Menurut Muntoyo sekolahnya menyediakan 450 siswa untuk siswa reguler 8 kelas dan siswa Boarding School sebanyak 6 kelas. Dari pantauan, terlihat banyak siswa dari berbagai pelosok desa di Kabupaten Brebes, Tegal dan Slawi banyak yang mendaftar. �Tahun kemarin saja, ada siswa yang berasal dari Kab Batang,� terangnya. Sekolah yang terletak di komplek Islamic Center Brebes ini dalam pengajarannya tetap menggunakan Kurikulum 2013. Pasalnya, pemberlakukan K-13 sangat relevan dengan pendidikan karakter di sekolah yang berbasis agama Islam. Sebagai sekolah berbasis agama, kata Muntoyo, pendidikan karakter menjadi garapan utama agar menjadi insan kamil (manusia sempurna). Saat ini MTs N Model Brebes memiliki siswa 1.402 yang tersebar di kelas 7 sebanyak 488, kelas 8 berjumlah 465 dan kelas 9 berjumlah 449. Mereka dibimbing oleh 81 guru dan 23 Karyawan. (ILMIE)"
31,"Benahi Stadion Karangbirahi, Brebes Belajar Bikin Stadion, Ke Ciamis. (olahraga)","BREBESNEWS.CO -Pemerintah Kabupaten Brebes belajar bagaimana membangun Stadion yang representative ke stadion Galuh Ciamis Provinsi Jawa Barat. Dipilihnya Stadion Galuh karena dipandang cukup representative dan memenuhi standar nasional untuk kelas kabupaten dengan penganggaran yang sesuai dengan kemampuan daerah, untuk diterapkan di Brebes.  Bupati beserta rombongan diterima Kepala Dinas Pariwisata Kabupaten Ciamis Adi Yusuf. Dia menceriakan kalau stadion galuh sudah terbangun sejak lama sekali. Namun direnovasi tahun 2013 secara bertahap dengan alokasi 26,4 miliar. Adi mengantar Bupati ke berbagai sudut ruang seperti ruang ganti atlet, ruang wasit, mushola, kamar kecil, ruang kesehatan, hingga kondisi drainase dan tempat duduk penonton. Setelah mendapat keterangan dari Adi Yusuf, Bupati Idza berjanji akan mengadopsi berbagai hal yang sesuai dengan kondisi dan situasi stadion Karang Birahi Brebes terkait akan direhabnya stadion tersebut. Seperti diketahui, sudah puluhan tahun Stadion Karang Birahi Brebes tidak mendapat sentuhan perbaikan dan rencana bakal dipercantik. Idza menegaskan, secara bertahap akan dilakukan perbaikan mulai 2016 hingga 2017 dan seterusnya. Diharapkan dengan perbaikan stadion akan meningkatkan prestasi olahraga di Kabupaten Brebes dan bisa berbicara di kancah nasional maupun internasional. "
32,"Disesalkan, Stadion Karangbirahi Buat Kampanye SBY. (olahraga)","BREBESNEWS.CO � Warmo atau yang biasa di panggil akrab Yopi, dari komunitas pencinta musik Brebes menyesalkan akan digelarnya kampanye Sosesilo Bambang Yudhoyono atau SBY di Stadion Karangbirahi Brebes. Pasalanya Stadion yang dibangun dengan peruntukan Olah Raga Justru di buat untuk Kampanye. SBY yang Ketua Dewan Pembina, serta Ketua Umum Demokrat dan sekaligus Presiden RI, direncanakan akan datang pada hari Selasa tanggal 25 Maret untuk kampanye Pemilu Legislatif 2014. Menurut Yopi, hal ini berarti ada diskriminasi. Pasalnya Stadion Karangbirahi didanai dari duit rakyat bukan dari partai tertentu. Sementara itu, dari pantauan BREBESNEWS.CO, dilapangan, persiapan akan datangnya orang nomor 1 Indonesia ini sudah di persiapkan dari segi fasilitas dan pengamanannya. Baik kesiapan CCTV di fasilitas yang akan disinggahi, seperti Masjid Agung Brebes dan Stasiun Kereta Api Brebes. "
33,Mantan Menteri Pertanian Tantang Idza di Pilkada Brebes 2017. (politik),"BREBESNEWS.CO � Mantan menteri pertanian era Soesilo Bambang Yudhoyono atau SBY periode 2009 � 2014, Dr. Suswono akan berhadapan dengan calon incumbent Idza Priyanti di Pilkada 2017 mendatang. Suswono Doktor lulusan Institut Pertanian Bogor (IPB) ini menjadi penantang Idza, setelah resmi mendaftar di Komisi Pemilihan Umum Daerah Brebes, Pemilihan Kepalad daerah (Pilkada) Jumat sore ( 23/9/2016) bersama pasangannya Muttaqim dengan di usung Partai PKS dan Partai Gerindra. Sebelum mendaftar kedua pasangan calon kepala daerah masa 2016 � 2022 ini mengadakan deklarasi di Islamic Center, di jalan Yos Sudarso Pasarbatang Brebes, dengan dihadiri para pengurus kedua partai, kader serta ribuan simpatisan calon. Setelah acara pendeklarasian, keduanya menuju ke kantor KPUD Brebes dengan di arak kesenian khas Brebes Buroq dengan diringi ribuan massa yang berjalan kaki, dan juga kendaraan roda empat dan roda dua. Usai acara pendaftaran dan penyerahan berkas calon, Suswono member pernyataanya kepada pers soal maksud pencalonannya untuk menjadi kepala daerah di Kabupaten Brebes. Sebagai kader partai, menurut Suswono, dia bersama calon wakilnya Mustqim, siap untuk menjalankan amanat yang diberikan DPP partainya. Ditanya apakah tidak malu setelah pernah menjabat menteri lalu menjadi calon Bupati ? Suswono dengan jawaban diplomatis mengatakan, kalau jabatan menteri dan bupati sesungguhnya lebih efektif menjadi bupati. �Sebagai menteri hanya merumuskan anggaran, sementara untuk bupati adalah pimpinan yang melaksanakan anggaran itu atau eksekutor pembangunan. Jadi secara efektif bila daerah itu tidak maju, berarti ada yang perlu diperbaiki,� tandasnya. Suswono menyatakan kadernya dan kader parati Gerindra sudah siap untuk memenangkan pertarungan pilkada mendatang. Sebelumnya, calon incumbent Pilkada Idza Priyanti yang juga sebagai Bupati Brebes, Senin kemarin (21/9/2016) bersama calonnya yang juga wakil bupati Narjo, mendaftar di KPUD Brebes. Mereka di usung oleh 7 Partai, yakni dari partainya PDIP, Prtai Golkar, PPP, PAN, Hanura, PKB dan Partai Demokrat. Berdasarkan jadwal, Pilkada Brebes akan diselenggarakan di bulan februari 2017 mendatang."
34,"Debat Pilkada Brebes, Ramai Kritikan dan Janji Calon. (politik)","BREBESNEWS.co -Debat calon Bupati dan Wakil Bupati Brebes 2017-2022 di Gedung Korpri berlangsung meriah, Rabu (18/1/2017). Debat berlangsung saling kritik antara kedua pasanganan calon. Pasangan nomor urut pertama Suswono- Musttaqin mengatakan selama kepemimpinan Idza- Narjo yang merupakan penjawat dalam lima tahun terakhir ini, hasilnya tidak sesuai dengan harapan. Dalam dabat pilkada ini, Suswono berjanji bila di rinya dipercaya warga Brebes, dia akan menggratiskan layanan perawatan rumah sakit kelas 3 gratis berobat dimanapaun di wilayah Kabupaten Brebes. Selain itu, katanya, dia juga akan menciptakan 50 ribu tenaga kerja dengan di dirikannya kawasan industry. �Saya akan mempermudah ijin, hingga investor mau menanamkan modal serta usahanya di Kabupaten Brebes ini, sehingga akan menyerap tenaga kerja sampai 50 ribu orang,� tandasnya. Menanggapi serangan Suswono, petahana Idza mengatakan dalam menyongsong IPM, tidak bisa instan atau langsung jadi. Menurut Idza bicara IPM tidak semudah membalikan telapak tangan, tapi butuh proses. Sementara, petahana menilai visi misi yang disampaikan pasangan Suswono- Musttaqin kurang realistis dan terkesan mengambang. Saling serang dan sindir keduanya berlangsung selama debat pada sesi tanya jawab yang langsung direspon pasangan lawan. Meskipun demikian, dewan pakar Debat Pilkada Brebes 2017 asal Universitas Gadjah Mada, Prof Muh Aris Marfai . menilai kritik dan janji-janji calon masih dalam batas kewajaran."
35,"SMAN 1 Brebes, Juarai Lomba Debat Bahasa Inggris se Kabupaten. (pendidikan)","BREBESNEWS.CO -Tim debat SMA Negeri 1 Brebes berhasil menjadi juara 1 lomba debat Bahasa Inggris se Kabupaten Brebes. Sementara juara 2 SMA N 2 Brebes dan juara 3 SMA N 1 Bumiayu. Debat yang berlangsung di SMK PGRI Brebes Rabu (23/3/16) berlangsung seru hingga menjelang maghrib. SMA 1 Brebes berhasil menggulingkan 16 peserta SMA lainnya se Kabupaten Brebes. Tim Debat Bahasa Inggris SMAN 1 Brebes diwakili Riztalitha Ayu Astari kelas XI IPA 6, Ismi Alifia Prisman (X IPA 4) dan Sekarnida Salsabila (X IPA 3). Untuk meraih kemenangan, mereka menempuh perjuangan keras dengan berlatih dan berlatih jauh sebelum pelaksanaan lomba. Thalita menceritakan, saat lomba bersama anggota timnya menempuh babak penyisihan, selanjutnya menjalani seleksi berikutnya hingga babak final. Saat di babak final, Thalita, Ismi dan Salsabila menjadi tim positif dengan mempertahankan argumentasinya. Tim SMA 1 Brebes ini mengurai tentang the house believes that fining is the solution for littering atau pemberian denda merupakan jalan keluar mengatasi pembuangan sampah sembarangan. Tim SMK mempertahankan perdebatan tentang arti pentingnya membuang sampah dengan terpilah-pilah, karena Kabupaten Brebes tengah bertekad meraih piala Adipura. Peran siswa sangat penting untuk mewujudkan pemerintah kabupaten Brebes, termasuk mewujudkan sekolah Adiwiyata yang berpihak pada kebersihan, keindahan, kenyamanan, keteduhan dan kerindangan secara berkelanjutan. Anggota Tim lain Ismi mengaku, untuk menjadi juara dia bersama anggota timnya mempersiapkan selama berbulan-bulan dengan latihan intensif dengan bimbingan guru Bahasa Leksito Rini MHum dan Dra C Retno Kusumaryuni. Pembina English Club SMAN 1 Brebes Leksito Rini menambahkan, siswanya telah berjuang keras dengan berbagai pelatihan. Termasuk berlatih bersama dengan tim dari SMK Negeri 1 Brebes sebagai sparing patners. Sehingga kemampuan menyampaikan materi dan argument sangat kuat, termasuk pemberian contoh-contoh, fakta dan sumber data yang valid. Selain lomba debat bahasa Inggris, lanjut Rini, SMAN 1 juga meraih tiga kejuaraan bahasa Inggris yakni English Contest 2016 UPS Tegal, tingkat Provinsi Jawa Tengah dan Jawa Barat. Di even tersebut, berhasil menjadi juara harapan 1 Quicky-Macky Contest atas nama Ekandaka Salih Utami, Nur Chafidhoh Auliya Rachmany dan Jihan Rifdah Adilah. Juara harapan 3 story telling contest atas nama Riztalitha Ayu Astari dan juara harapan III Spech Contest atas nama Nurul Laeli Ramadhani."
36,"Proyek DAK Pendidikan Belum Di bayar, Bupati Idza Terancam Dipidanakan. (politik)","BREBESNEWS.CO � Sedikitnya 20 rekanan penyedia jasa konstruksi di Kabupaten Brebes siap memindanakan Bupati Brebes Hj Idza Priyanti SE. Langkah itu ditempuh menyusul upaya hukum perdata di Pengadilan Negeri Brebes terkait proyek Dana Alokasi Khusus (DAK) Pendidikan tahun 2012 yang belum dibayarakan senilai Rp 2,3 miliar dinilai bertele-tele. Pemkab Brebes sebagai tergugat dalam prosesnya juga terkesan mengulur-ulur waktu. �Sesuai edaran Makamah Agung (MA) proses perdata ada batasan waktunya, yakni 6 bulan. Jika para tergugat terus mengulur-ulur waktu hingga melampaui batasan aturan ini, kline kami sepakat untuk mengambil langkah hukum lain dengan memidanakan Bupati Brebes sebagai penanggung jawab,� tandas Tobidin SH, selaku Kuasa Hukum 20 rekanan pelaksanan proyek DAK Pendidikan tahun 2012 yang belum dibayarkan, Selasa (20/5). Seperti yang diinformasikan sejumlah rekanan penyedia jasa konstruksi di Brebes mengajukan gugatan perdata terkait belum dibayarkannya proyek DAK Pendidika tahun 2012 senilai 2,3 miliar rupiah, yang telah mereka kerjakan. Pekerjaan antaranya maliputi rehab sedang ruang lokal, rehab berat ruang kelas dan pembangunan perpustakaan hingga kini belum dibayarkan karena tidak masuk dalam Daftar Priorias Anggaran (DPAK). Kondisi demikian memyebabkan rekanan rugi besar karena pekerjaan sudah diselesaikan. Tobidin mengatakan, indikasi bertele-tele serta mengulur waktu yang dilakukan tergugat nampak pada sidang pembuktian dan sidang dengan materi lainnya. Padahal sesuai edaran Makamah Agung batasan gugatan perdata selama enam bulan. Menurut dia, kliennya wajar saja kecewa, karena mereka sudah menunggu pencairan hampir dua tahun. Pada prinsipnya, para kiennya hanya ingin proses hukum perdata itu cepat diselesaikan. Namun kenyataannya, Pemkab melalui kuasa hukumnya terkesan bertele-tele. Itu sangat terlihat saat proses sidang perdata dengan agenda pembuktian. Proses sidang sudah berlangsung tiga kali tetapi selalu ditunda. Padahal pihak tergugat melalui kuasa hukumnya menghendaki adanya pembuktian bersama, tetapi kenyataannya mereka justru tidak siap dengan bukti yang dikantongi. Sementara itu, kuasa hukum Pemkab Brebes, Fajar Ari Sadewo SH mengatakan, tidak ada yang menunda karena proses persidangan terus berjalan. Jika ditunda maka tidak ada proses persidangan. Selama sidang dilaksanakan pihaknya hadir, namun buktinya yang belum lengkap. �Kalau ditunda menurut versi saya, saya tidak hadir dalam sidang, saya membolos atau tidak memberi tahu sehingga sidang tidak dilaksankan,� terangnya. Terkait upaya hukum pidana, Fajar menegaskan, silahkan itu hak. Pihaknya sebagai kuasa hukum tidak pernah menghalang-halangi hak setiap warga negara. �Silahkan itu kan hak setiap warga negara,� ujar Fajar.  "
37,Desa Terlaya Bantarakawung Wujudkan Masyarakatnya Miliki GOR. (olahraga),"BREBESNEWS.co � Keberadaan sejumlah anggaran yang masuk melalui desa, baik itu anggaran dana desa (ADD), dana desa (DD) maupun Aspirasi Dewan menjadi peluang kades untuk membangun desanya. Hal tersebut seperti yang dilakukan pemerintah Desa Terlaya Kecamatan Bantarkawung ini, dimana baru saja mewujudkan keinginan warganya mendirikan gedung olah raga (GOR) sendiri yang representative. Menurutnya, bangunan GOR yang berukuran 10 x 20 meter ini menghabiskan anggaran sekitar Rp. 300an juta. Dana anggaran sebesar itu berasal dari alokasi dana desa (ADD) tahun 2013 dan Aspirasi Dewan. Meskipun harus beberapakali tahap pembangunan, akhirnya bangunan GOR itu selesai. Semenjak adanya GOR ini warganya kerap menggunakannya untuk berolah raga terutama badminton. Hampir setiap hari mulai pagi hingga malam hari mereka menggunakan GOR ini. "
38,Menteri Imam Nahrowi Ikuti Tasyakuran Kemenangan Persab di Brebes. (olahraga),"BREBESNEWS.co � Kirab kemenangan Persab Brebes dalam Piala Soeratin Nasional 2016, dengan start kirab di Gor Sasana Adhi Karsa Komplek Karangbiarahi, dilakukan Senin siang (12/12/2016). Kirab yang diikuti sekitar 750 orang ini, selanjutnya berjalan ke Jalan. MT. Haryono � Jalan. Sultan Agung � Jalan Jendral Sudirman � Jalan Tritura � Jalan Slamet Riyadi, hingga finish di Pendopo Kab. Brebes. Senin (12/12). Ikut dalam rombongan kirab kemenangan Persab Brebes, Menteri Pemuda dan Olahraga RI H.Imam Nahrawi, SAg, Anggota DPRRI Fraksi PKB Dapil IX Bahrudin Nasori, Staf Kementrian Pemuda dan Olahraga, Plt Bupati Brebes Drs. Budi Wibowo, Msi, Dandim 0713/Brebes Letkol Inf Ahmad Hadi Hariyono, Kasatpol PP Budi Darmawan, SH. MSi, Para Kepala SKPD, Ketua PSSI Kab. Brebes Hj. Idza Priyanti, SE, Ketua Persab Heri Fitriyansyah dan pengurus Persab Brebes. Setelah arak-arakan sampai di Pendopo Brebes, acara dilanjutkan dengan berbagai sambutan, antaranya dari Menpora. Dalam sambutan Menpora RI H.Imam Nahrawi, SAg menyatakan, pertandingan sepak bola Championship Piala Soeratin Nasional 2016, tidak terlepas dari kerjasama yang baik di semua lini, baik dalam pengurusan tubuh Persab Brebes itu sendiri, hingga support dari superter  Sabermania dan Pemerintah Daerah Kabupaten Brebes. �Saya berharap Persab Brebes bisa menjadi tim sepak bola idola ditanah air,� ucap Imam Nahrowi dalam sambutan tasyakuranya. �Tidak lupa saya mohon doa dan dukungannya semoga pada tanggal 14 dan 17 Desember 2016 Timnas Indonesia dapat menang melawan Timnas Thailand dalam pertandingan Piala AFF,� tambahnya mengakhiri sambutannya. Acara dilanjutkan dengan tasyakuran potong nasi tumpeng dan penyerahan piala Soeratin Nasional 2016 dari Menpora RI kepada Ketua PSSI Kabupaten Brebes Hj. Idza Priyanti, SE dengan disaksikan jajaran Forkominda Kab. Brebes dan para hadirin. Seperti diketahui dalam laga final sepak bola Usia 17 Piala Soeratin 2016 di Solo Jawa Tengah, Persab Brebes menang telak 4-1 atas lawannya Askot Balikpapan Kalimantan Timur. Dari kemenagan tersebut, Persab Brebes memboyong piala berikut uang pembinaan sebesar 250 juta rupiah. "
39,"Menang Piala Soeratin, Persab dapat Uang Pembinaan 250 Juta Rupiah. (olahraga)","BREBESNEWS.co � Tim Persatuan Sepak Bola (Persab) Brebes akhirnya berhasil mengukir sejarah, dengan memenangi piala Soeratin 2016, yang dilksanakan di Stadion Manahan Solo Jawa Tengah, Sabtu malam (10/12/2016). Persab Brebes berhasil mengalahkan Askot Balikpapan Kalimantan Timur 4-1 pada kejuaraan Sepak Bola Nasional Usia 17 ini. Dengan memenangi laga Soeratin 2016 tersebut, Persab Brebes berhak memboyong trophy Piala Soeratin dan uang pembinaan sejumlah 250 juta rupiah, sedang lawan finalnya Askot Balikpapan Kalimantan Timur mendapat uang pembinaan sebesar 150 juta rupiah. Piala dan uang pembinaan diserahkan langsung oleh anggota Komite Eksekutif (Exco) PSSI yang juga Kepala Polda Jateng Irjen Pol Condro Kirono usai laga final. Demikian di informasikan Ketua Umum Persab Brebes Heri Fitriansyah, saat dihubungi lewat sambungan telepon selulernya, Sabtu malam usai laga tanding final. Menurut Heri, empat gol Persab dicetak oleh Rizky Aprilia Wibisono menit 35, Mario Nurcahyo (54), Egy Maulana Vikri (80), Mohammad Ridwan menit terakhir babak kedua atau injury time, sedangkan satu gol untuk Askot Balikpapan dicetak Nahum Ngare (47). Di laga ini juga, tambah Heri, tercatat pemain Persab Brebes Egy Maulana Vikri menjadi pencetak gol terbanyak dengan 22 gol selama turnamen serta terpilih pemain vair play.
�Ini adalah rekor sejarah Persab Brebes, karena baru pertama kali Persab bisa mendapat juara,� ujar Heri antusias. �Kami bangga anak-anak bisa beramain dengan disiplin dan penuh semangat untuk membawa Piala Soeratin ke Kabupaten Brebes,� kata Heri mengakhiri sambungan teleponnya. "
40,"Masuk Semifinal Piala Soeratin, Persab Siap Hadapi Persib Bandung. (olahraga)","BREBESNEWS.co -Setelah berhasil menaklukan PSIM Yogyakarta U17, pada babak perempat final Putaran Nasional Piala Soeratin U17 2016 Di pastikan Persab lolos ke semifinal pasukan Laskar Jaka Poleng, julukan Persab unggul 2-0 atas Laskara Brajamusti, julukan PSIM Yogyakarta, Sabtu lalu (3/12/2016) bertempat di stadion Kudus Jawa Tengah. Gol kemenangan anak-anak asuh Bambang Warsito ini, pertama dicetak oleh Rizky Aprilia Wibisono menit 25. Sedangkan gol kedua bagi Persab dicetak oleh Egy Maulana Vikri dimenit 80. Dengan demikian, Persab berhasil mendapatkan tiket ke babak semifinal dan target tembus empat besar dapat terwujud. Selanjutnya, dalam semifinal nanti, Persab akan berhadapan dengan Persib Bandung U17, setelah menang 3-0 atas Persihaltim Halmahera, di Stadion Sultan Agung Bantul, Yogyakarta. Pertandingan babak semifinal sendri akan berlangsung di Stadion Sultan Agung Bantul, DIY Jogjarata, Kamis sore, 7 Desember 2016 besok. �Alhamdulillah target kita tembus empat besar dapat terlaksana, setelah kita menang 2-0 atas PSIM Yogyakarta,� ujar Ketua Umum Persab Brebes, Heri Fitriansyah, saat persiapan pertandingan Persab Brebes lawan Persib Bandung, Rabu (6/12/2016). Dia berharap dalam pertandingan semifinal nanti melawan Persib Bandung, Egy Maulana Vikry, Mario Nurcahyo dkk bisa menjaga kondisi stamina dengan baik. �Sebab, saya yakin pada semifinal nanti lawan yang kita hadapi ini (Persib Bandung) cukup tangguh. Inya Allah saya optimis bisa memenangkan pertandingan di semifinal melawan Persib Bandung nanti,� kata Heri. Untuk itu, saya mohon doa restu dan dukungannya saja kepada seuluruh masyarakat Kabupaten Brebes,� harap Heri menambahi. "
41,86 Petenis Lapangan Brebes Ikuti Kejurnas Permata Cup 2016. (olahraga),"BREBESNEWS.co � Sebanyak 68 atlet tenis lapangan ambil bagian dan berlaga dalam pembukaan Turnamen tenis lapangan Kejurnas Permata Insani Cup 2016 yang diadakan di lapangan tenis komplek Gor Sasana Adhi Karsa Brebes, Kamis kemarin (24/11/2016). Pembukaan turnamen dihadiri oleh Plt Bupati Brebes Drs. Budi Wibowo,M.Si, Direktur RS Bersalin Permata Insani dr Alpha Insani Prestiasari, Ketua PELTI Kabupaten Brebes, Wakil Ketua KONI, Direktur RSUD Kabupaten Brebes, Ketua Panitia Penyelenggara, Direktur PDAM, Kepala Cabang Bank MANDIRI Brebes, dan seluruh SKPD Kabupaten brebes FORKOPIMDA Kab Brebes. Agus Isyono SE selaku ketua Panitia pelaksana menyampaikan bahwa Pertandingan tersebut dilaksanakan mulai tanggal 24 hingga 27 November 2016. �Turnamen ini bertujuan untuk mencari bibit bibit unggul di bidang tenis lapangan. Ada beberapa lapangan yang di gunakan untuk tempat pertandingan tersebut diantaranya lapangan tenis Gor Adhi Karsa, lapangan tenis Kodim, lapangan DPRD kab brebes, dan lapangan Tenis pendopo,� ucapnya. Bapak dr. Sigit Laksmana, Sp.OG selaku ketua PELTI kabupaten Brebes menyampaikan terimakasih karena semua pihak mempunyai semangat yang kuat untuk adanya Turnamen ini. Dari pihak pengurus PELTI Kabupaten Brebes mempunyai ide agar pertandingan ini juga agar kegiatan ini tercatat di agenda PELTI. �Atas dukungan semua pihak sehingga dengan digelarnya kegiatan ini bertujuan agar membuka luas untuk peminat tenis lapangan dan dapat menemukan bibit bibit unggul yang ada di Kabupaten Brebes,� kata Sigit. Terkait dengan fasilitas tidak lupa juga harapan untuk memajukan sarana infrastruktur agar lebih baik terutama keinginan adanya lapangan indoor. Sementara itu, Plt Bupati Brebes Budi Wibowo mengaharapkan semua yang terlibat agar penuh tanggung jawab dan menjunjung sportivitas dan kebersamaan. Mengenai lapangan menurut beliau juga sudah standar internasional dan nantinya akan ditindaklajuti agar adanya lapangan Indoor di tahun mendatang. "
42,"Berkat Sepak Takraw, Wanita Asal Grinting ini Angkat Derajat Keluarga. (olahraga)","BREBESNEWS.CO � Di mana ada kemauan di situ ada jalan. Dengan kemauan yang tinggi pula, Ita Dianawati, Wanita kelahiran 22 Januari 1993 asal Desa Grinting, Kecamatan Bulakamba Brebes ini, membuktikan bisa meraih kesuksesannya hingga saat ini melalui olahraga sepak takraw. Terlahir dari keluarga yang sangat kekurangan secara ekonomi, Ita Dianawati kini bak kembang semerbak yang berhasil mengharumkan nama keluarga dan kampung kelahirannya. Dia adalah inspirasi perlawanan atas ketiadaan hingga menjadi membanggakan. Anak pertama dari empat bersaudara ini, merasa bahwa dilahirkan dari keluarga yang kurang beruntung, tak lantas membuatnya habis cia-cita begitu saja. Justru, keadaan ekonomi orangtua yang lemah membuat tekadnya menguat untuk memperbaiki ekonomi keluarga. 
�Keterbatasan ekonomi tidak mesti harus nyerah dengan keadaan,� ujar Ita, kepada BREBESNEWS.CO, saat ditemui dirumahnya, Jumat (14/10/2016). Sementara itu Kapidin ayah Ita, adalah pria yang tidak memiliki profesi yang tetap, kadang menjadi penjual keliling, kadang ngamen jika tidak ada panggilan kuli serabutan. Sedangkan ibunya, Sukyati memiliki keterbatasan pengelihatan. Ita benar-benar menyayangi keluarganya hingga dia merasa bertanggung jawab membahagiakan mereka. Sepak takraw seperti menjadi jalan Tuhan yang diberikan kepada Ita untuk bangkit. Dari prestasinya di cabang olahraga sepak takraw yang selama ini digelutinya, Ita kini menjadi andalan Jawa Tengah di ajang nasional. Kemampuannya dalam olahraga kaki ini memang lebih dari kata cukup baik. Ita menggeluti sepak takraw sedari bangku SD. Sejak bangku sekolah dasar, Ita pernah menyabet juara lari atletik tingkat Porseni. Dia kemudian secara intensif mengikuti latihan sepaktakraw di SDN Grinting 02 hingga berprestasi di berbagai event tingkat kecamatan. Bakat Ita pun semakin mengkilat setelah dipoles lebih serius oleh pengcab Persatuan Sepak Takraw Indonesia (PSTI) Kabupaten Brebes. Sampai akhirnya di ajang, Popda, Por Dulongmas dan Poprov sepak takraw selau ada Ita. Bahkan, kali terakhir Ita berhasil menyumbang medali perunggu di ajang PON di Jawa Barat tahun 2016 ini. �Kalau untuk PON baru ikut dua kali ini, tapi dari MTs dan SMA ikut setiap kejuaran terus dan selalu juara,� ujar Ita yang pernah mengunjungi sejumlah negara itu. Kesungguhan Ita, tidak saja terbayar dengan prestasinya yang mentereng dalam bidang olahraga. Ita juga berhasil menamatkan pendidikan S1 di Fak Ilmu Keolahragaan Universitas Semarang (UNES) atas beasiswa prestasi olahraga dari Pemprov Jateng. Penyuka makanan bakso ini juga tengah merampungkan S2 pada kampus yang sama. �Alhamdulillah saya juga sempat tidak percaya bisa sampai seperti ini. Saya hanya berusaha mencintai sepak takraw dan terus berlatih,� kata Ita mengungkap tipsnya, kemarin. "
